uuid,full_name,email,phone_number,address,date_of_birth,ip_address,sensitive_notes,user_preferences,account_status,last_login_date,signup_date,profile_completion_score,preferred_language,marketing_consent
b4876a0e-5014-4dd6-91f2-97d093ca11c1,Alexanne Krajcik,leora@example.org,1-687-612-0844,et pariatur aut perspiciatis.,1999-06-01,190.155.93.0,incubate granular users,"{""theme"": ""light"", ""notifications"": false}",suspended,2025-06-02,2022-05-15,93,de,true
28cdffbd-09f0-4c93-bcdf-ce53e5a1fedb,Breanne Streich,brisa@example.org,1-641-614-0248 x47167,nisi dolore blanditiis vel.,1998-07-11,239.207.130.119,syndicate impactful markets,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2024-07-22,2016-11-06,58,es,true
d7f7ab31-99a8-47c3-96a4-0fe4c6e322bd,Cortney Hauck,molly@example.com,855.120.9985,quis eligendi non aut.,1961-08-11,188.81.216.86,evolve vertical infrastructures,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-01-21,2020-10-20,56,fr,true
11d2582c-7581-4eaa-b5f5-f96b7e11e31f,Annalise Braun,lew@example.com,821-364-8983 x6614,cumque voluptatem deserunt.,1981-11-16,193.6.101.195,expedite integrated synergies,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-05-22,2024-01-04,66,de,false
e18f314a-d340-4b7d-bf6f-565bbc4e0d83,Nedra Streich,antonina@example.com,437.490.7631,voluptates dicta laborum.,1983-07-28,99.134.146.234,incentivize e-business convergence,"{""theme"": ""light"", ""notifications"": true}",active,2025-04-23,2013-12-29,58,fr,true
1fb4ddc5-9894-4ddd-89a3-51fa4d6a0a75,Audreanne Koelpin,asa@example.com,1-346-504-8755,dolores eaque labore voluptas.,1974-04-10,225.83.46.165,syndicate turn-key experiences,"{""theme"": ""light"", ""notifications"": true}",active,2024-08-06,2019-03-19,78,en,true
9c4ca1d0-bf2d-49cd-b5de-a424e20059f8,Jenifer Barton,henriette@example.net,187.079.4278 x849,tempore tempora commodi neque.,1949-08-21,250.38.112.78,incentivize bricks-and-clicks networks,"{""theme"": ""light"", ""notifications"": false}",active,2024-09-14,2013-08-20,63,fr,true
9c54c9cb-65f5-40f8-a5b6-c520a77b93d7,Opal Hansen,talia@example.net,(970) 800-2128 x969,veniam placeat est.,1987-10-09,4.204.221.15,enable granular e-business,"{""theme"": ""dark"", ""notifications"": false}",active,2024-10-27,2008-10-25,65,ja,false
89d09aef-9c06-4d1c-b3a5-3b0ec3ebe664,Sidney McDermott,krystel@example.com,251-178-6101,hic optio voluptates ea.,1955-08-13,124.197.163.202,visualize 24/7 communities,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2025-02-15,2011-07-24,39,fr,true
a9456bde-bcf4-4368-b7e5-142570353d6a,Stephon Zulauf,rosemary@example.com,1-853-683-0466 x7548,minus corrupti odit.,1987-09-15,35.61.189.210,target e-business paradigms,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-07-28,2009-10-21,55,es,false
e6542a9f-ab90-4857-b980-d774857d10a7,Linda Dickens,carley@example.com,814.205.1515 x4547,ratione autem aspernatur.,2006-06-03,5.140.219.199,orchestrate 24/7 platforms,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-02-01,2021-09-24,61,es,true
c9f156cc-3f9e-4bc6-be53-d78119a868fa,Monique Jerde,gonzalo@example.com,(454) 302-8339 x793,quae magnam nobis.,2001-02-19,238.156.118.69,envisioneer web-enabled infrastructures,"{""theme"": ""light"", ""notifications"": true}",active,2024-07-04,2021-07-26,33,en,false
a892b60e-6469-4b3a-9f95-8c01ecfdd14f,Kendall Grant,jesse@example.org,176-413-5319,perspiciatis blanditiis praesentium non.,1979-03-11,60.135.9.203,repurpose proactive channels,"{""theme"": ""dark"", ""notifications"": true}",active,2025-02-02,1999-06-12,91,en,true
0cfa69a3-7447-4ae2-bb90-50f071a219b7,Mohammad Oberbrunner,antone@example.net,418-056-7850 x004,a dolores voluptate magni.,1989-01-10,101.142.251.186,seize strategic technologies,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2024-12-31,2018-12-14,20,ja,false
855ed5a0-48c0-4d7a-9be1-b7afe801ee61,Arno Hermiston,marietta@example.net,(617) 794-9384 x183,nulla dolorem earum.,1992-10-18,33.241.183.233,transform global architectures,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-12-03,2005-12-21,37,en,false
eef09907-2bde-4d32-83b4-82c7e9648d06,Liza Barton,anjali@example.com,410-024-3291 x4804,accusantium non et.,1969-09-16,110.162.183.221,incubate e-business mindshare,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-12-31,2018-11-24,68,en,false
a9530c4d-421f-4570-a778-7ec866e11595,Marilou Mohr,stanton@example.org,216.446.6250 x248,et quam neque rem.,1987-04-01,78.201.218.152,unleash seamless synergies,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-11-11,2019-01-02,98,de,true
16ba8e70-cd03-4101-8fba-0b1e622e895b,Rodrigo Klein,philip@example.com,387-448-7538 x7018,impedit consectetur debitis.,1954-02-16,41.241.193.175,iterate innovative ROI,"{""theme"": ""dark"", ""notifications"": false}",suspended,2025-03-16,2007-09-28,70,de,true
193ba878-467c-4b17-a891-520cd58d0517,Armand Weber,joana@example.net,(763) 136-2758 x889,debitis quisquam nemo.,1997-12-12,162.146.87.193,whiteboard revolutionary functionalities,"{""theme"": ""dark"", ""notifications"": false}",active,2025-03-15,2014-11-09,78,en,true
54ca3a11-7e30-417b-8fb2-498b74649e1e,Terrence Marvin,kyler@example.org,897-943-3263 x196,qui vel itaque deleniti.,1973-01-01,60.15.29.81,target e-business models,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-10-11,2007-11-23,85,ja,false
3795203f-1e9a-473c-b5c2-d70423cfa672,Raphael Farrell,sibyl@example.com,1-645-814-7218 x535,et et sit.,1952-02-10,215.241.98.162,streamline robust technologies,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-02-13,1997-07-20,35,en,false
d9f1ff8b-321e-4abb-9451-86bf0bc6a958,Keira Kovacek,carlee@example.net,319.419.8567,beatae optio similique.,1973-11-28,123.210.244.64,enable distributed communities,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-12-02,1992-03-31,83,es,false
9bed6ad8-77a3-4586-bea0-48a8721b9d61,Herminio Ebert,catharine@example.net,1-484-706-2753 x168,quis occaecati nobis quas.,1997-11-14,177.189.178.85,evolve B2C infomediaries,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-12-21,2021-07-06,49,de,false
1ca35c90-eb26-4f6e-8c42-c0165a5df16f,Cary Gottlieb,angela@example.net,1-425-119-0841 x35927,nisi cumque ut.,1972-09-07,17.224.148.178,mesh seamless functionalities,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-06-07,2010-04-27,59,de,true
4f7ab532-18e0-48e8-ac62-6bdbc908ba8a,Will Trantow,carroll@example.net,(246) 381-6996,est incidunt dolor.,1983-08-11,133.53.250.209,redefine efficient deliverables,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-11-20,1997-08-04,87,ja,true
20fdee5a-ddab-4904-96b0-5449f5dcdf44,Tyrel Wuckert,maximo@example.com,101.890.4800 x64434,sit sit doloremque consectetur.,1949-11-18,130.147.111.134,visualize best-of-breed channels,"{""theme"": ""light"", ""notifications"": true}",active,2025-03-19,1989-03-01,24,ja,false
c99595cc-e71a-4d6e-94df-08557d86c9ac,Marisol Halvorson,margaretta@example.com,413-591-2439 x7866,et dolor sunt voluptatibus.,2004-04-13,172.173.149.110,productize bleeding-edge markets,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-10-07,2021-01-12,97,pt,true
2c59e8d2-1204-4073-8513-ed935c4c9c7f,Rosemarie Kohler,makenzie@example.com,(245) 549-2472 x67391,error similique sint.,1974-04-27,224.59.191.164,reintermediate magnetic niches,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-10-23,2009-01-19,83,pt,true
fc08aa3c-7fbc-41a0-8453-3901adffba69,Vernice Walter,idella@example.org,178-589-5836 x4658,rerum alias dolorem.,2001-01-25,47.215.124.72,optimize magnetic infrastructures,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-08-15,2020-08-17,62,fr,false
fa1d00ea-7166-4813-bcef-bf8748c9ba6e,Berenice Langworth,liza@example.com,161.041.3756 x54260,quam sed autem repudiandae.,1960-03-06,101.138.234.2,reintermediate frictionless e-business,"{""theme"": ""light"", ""notifications"": true}",active,2024-09-29,2019-12-04,45,ja,false
ee5e30ae-a2b7-4dc4-b8b8-7db65044c7a4,Danielle Tremblay,stacey@example.net,(318) 997-2428,aut quisquam quia.,1956-10-14,184.194.121.88,grow plug-and-play systems,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-11-15,2019-09-29,69,fr,true
08235edd-82d8-4743-a0f6-b2a20a59fe80,Shania Kshlerin,emerald@example.com,1-330-138-8000 x503,dicta voluptas consequatur optio.,1950-04-19,97.255.131.92,facilitate synergistic users,"{""theme"": ""dark"", ""notifications"": false}",inactive,2024-11-25,1964-04-09,83,pt,true
56745bfb-c1b3-488a-a22f-26a1516274b5,Kaci Wyman,coleman@example.com,1-670-211-5688 x232,labore architecto quam.,1950-07-15,194.5.121.229,revolutionize seamless e-business,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-09-21,1966-01-23,62,es,false
aad4bc3b-ef08-4e70-94a1-c99c414ba03c,Demarco Schamberger,deja@example.net,944-871-9153 x94961,est laborum suscipit.,1966-05-21,115.99.226.6,scale B2C relationships,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2025-05-12,1990-09-24,51,pt,false
d9e3b6ec-e7e9-431a-9898-de8c7ac20f31,Lemuel Tillman,mathilde@example.net,1-900-237-0756 x79744,quaerat occaecati laborum.,1969-04-25,117.207.42.211,monetize user-centric vortals,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2024-06-06,1997-10-05,76,fr,false
3c06dc9c-c499-481a-b3b4-9478c483d5de,Dylan Murphy,alejandrin@example.org,1-577-556-0839 x253,laudantium qui numquam nobis.,1999-10-28,146.66.44.151,engage integrated markets,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2025-03-17,2020-05-10,35,en,true
899c56e9-500e-462a-9559-dc9ede8c6798,Evan Bechtelar,corine@example.net,950-140-0271,earum beatae qui suscipit.,1950-05-22,138.138.25.125,streamline killer experiences,"{""theme"": ""light"", ""notifications"": true}",active,2024-12-18,2006-05-26,58,de,true
3068c429-dffd-4187-862f-73a3f85021e6,Helmer Oberbrunner,river@example.net,(339) 787-4608 x72645,aperiam rerum est accusamus.,1951-05-25,90.18.197.154,incubate synergistic content,"{""theme"": ""light"", ""notifications"": true}",active,2024-11-03,2018-09-20,70,de,false
8c9e9516-0324-48a2-98de-b85d889031f3,Romaine Funk,johann@example.org,508.723.1566,qui in distinctio.,2005-01-08,57.190.93.100,syndicate real-time channels,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-08-11,2022-04-23,25,fr,true
98fc5363-b51c-4744-865d-c14bdd9993a9,Maryse Swift,britney@example.net,367.276.4548 x045,magni ut repudiandae.,1945-01-22,251.78.240.57,maximize web-enabled e-business,"{""theme"": ""light"", ""notifications"": false}",inactive,2024-08-08,1984-07-21,48,pt,false
dbddaeb1-51b5-4d78-a781-5b158f898e2f,Marc Wisoky,arnaldo@example.com,864-040-4618 x125,est aliquid exercitationem.,1969-08-10,253.230.232.147,exploit sticky metrics,"{""theme"": ""light"", ""notifications"": true}",active,2024-08-10,1999-05-17,58,fr,false
31124a60-2d13-4249-97a3-e22caa3c8d74,Jessyca Olson,gladys@example.com,(151) 860-8529 x052,ut incidunt autem officia.,1969-08-16,107.198.157.93,extend revolutionary e-markets,"{""theme"": ""light"", ""notifications"": true}",active,2025-05-19,2008-10-06,25,pt,true
a7af74db-158a-4021-b3f1-ad9fa3aed5bc,Barney Botsford,akeem@example.net,(431) 885-1714 x9368,quis velit et omnis.,1957-11-04,202.145.77.99,unleash ubiquitous convergence,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-09-29,1992-02-02,92,fr,true
99ae658e-67d8-4b80-bff6-e612e5743b2d,Faustino Oberbrunner,deangelo@example.net,457-028-0529 x830,aliquam tenetur et dolores.,1956-11-01,131.106.67.75,unleash synergistic architectures,"{""theme"": ""dark"", ""notifications"": false}",pending_verification,2024-08-27,1973-07-07,58,en,false
0afac7df-6f0c-4088-a7a9-045c10c6262a,Valentina Williamson,millie@example.com,407.301.8063,excepturi qui ratione delectus.,1978-02-23,239.5.18.221,implement cross-media technologies,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-06-18,2008-04-05,72,es,false
a7c4b3cc-35a4-403e-8519-c855b7f75856,Kyleigh Stamm,amya@example.org,599.399.7255 x452,alias nam ad quod.,1980-09-21,173.2.172.183,monetize plug-and-play applications,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2024-06-10,2024-05-12,47,pt,true
a714d931-0633-4cbc-bf92-b66f3c3fd4e2,Kristian Jakubowski,xzavier@example.net,101.420.8806 x01264,qui quia et.,1956-02-24,237.221.197.215,strategize plug-and-play mindshare,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-06-04,2016-02-09,49,pt,false
105976d3-0996-443b-884e-0ab5146ea3c7,Coleman Reichert,westley@example.net,(717) 607-9385 x716,ad optio aliquid aspernatur.,1999-11-25,9.137.123.177,synergize bricks-and-clicks applications,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-01-06,2020-04-27,42,de,true
b137db72-5365-47ff-be98-d07adf62a57e,Ressie Bailey,emmie@example.com,(679) 541-0467 x909,nam error beatae perferendis.,1988-02-09,34.81.55.159,synergize clicks-and-mortar eyeballs,"{""theme"": ""dark"", ""notifications"": true}",active,2025-03-30,2011-09-02,52,en,true
c5241a07-c65a-4d32-b36e-77e4afe58870,Marlene Hoppe,marcelino@example.org,1-922-363-9417 x22393,consequatur numquam ipsum.,1986-10-07,59.207.180.202,morph rich supply-chains,"{""theme"": ""light"", ""notifications"": true}",inactive,2025-03-18,2001-10-27,75,fr,true
15dfb0dd-099f-48fa-a30b-37564f8788b4,Destini Zboncak,brian@example.com,(529) 395-4728,quam enim quia quo.,1985-06-19,217.111.151.175,harness mission-critical web-readiness,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-08-30,2015-06-21,44,es,true
2216a006-5b16-4480-a1e5-bda0965066b7,Kennedi Bernhard,miller@example.org,(267) 340-0301 x12434,sapiente inventore iure.,2005-12-10,1.245.114.179,optimize cutting-edge paradigms,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2025-01-12,2019-05-26,28,fr,false
5ee735f8-0c67-4c0d-a95a-2e208bb1d796,Mozelle Tillman,emmitt@example.net,(436) 241-8399 x691,aut ut debitis.,1954-08-23,93.138.118.242,engineer synergistic e-tailers,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-05-16,1980-08-26,34,de,true
177b6b09-3b1a-4c4a-8fbd-e4802da155a6,Emmie Senger,antonetta@example.net,(445) 082-5562 x62342,atque commodi dolore.,1986-12-17,69.97.106.76,harness 24/365 models,"{""theme"": ""light"", ""notifications"": true}",active,2025-04-25,2013-09-13,77,pt,true
e507e74e-50f9-4cd0-bc95-5ebbd5696ed8,Veda Hessel,tomas@example.org,829.269.4417 x908,sapiente ut eaque.,1967-09-08,91.223.115.71,syndicate compelling infomediaries,"{""theme"": ""light"", ""notifications"": true}",active,2024-07-30,1987-10-18,46,pt,true
05186dcb-63b8-41bf-90a0-9cd2ff6daab5,Susana Goodwin,shad@example.net,(558) 917-4580 x0037,facilis omnis sed.,2007-10-21,33.98.178.13,generate best-of-breed functionalities,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2025-01-07,2024-07-25,43,fr,false
fe98b28e-7e7d-45df-84f2-cfd5fb2887cf,Mariah Pollich,pinkie@example.org,(624) 052-3692,quos et eos error.,1977-05-25,247.23.183.32,revolutionize frictionless markets,"{""theme"": ""dark"", ""notifications"": true}",active,2025-05-01,2009-05-04,37,fr,true
afab7706-cb64-4473-85ae-3e0678d895b9,Lorine McDermott,henry@example.org,946.193.6431 x15856,quo sed consequuntur.,1954-04-17,246.157.76.147,implement strategic synergies,"{""theme"": ""light"", ""notifications"": false}",active,2024-11-17,2021-08-03,33,es,true
7ea5699a-5e1a-4cb4-8e58-c3693d781478,Delaney Yost,jaylin@example.net,655.657.7930 x5142,voluptatibus animi rem.,1963-09-01,232.124.221.250,optimize turn-key solutions,"{""theme"": ""light"", ""notifications"": false}",suspended,2024-10-17,2023-12-27,87,de,true
69a9f5b3-6d06-4af6-aefa-90d21c482acb,Alford Altenwerth,domingo@example.net,576.637.0732 x60621,voluptatem voluptas ut voluptatum.,1994-10-07,61.73.154.53,redefine global niches,"{""theme"": ""light"", ""notifications"": true}",active,2024-12-21,2009-08-27,63,ja,true
c4ef85e3-5ef7-4b48-b6e1-a8e2c7358fa4,Hollis Goyette,demetris@example.net,678-381-9697,fugiat excepturi aliquid.,1967-03-23,213.65.226.165,target front-end vortals,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2025-05-17,2012-10-07,26,de,true
89f21fea-56ea-4a36-8a9f-1096d99c398b,Devyn Balistreri,aileen@example.com,(564) 663-6949 x433,veniam autem aperiam.,1989-03-17,165.25.31.175,transition enterprise infrastructures,"{""theme"": ""light"", ""notifications"": false}",active,2024-09-28,2015-10-13,42,fr,false
9bac4641-b949-48fa-832a-59460ea1ef1d,Velma Powlowski,gage@example.com,(736) 353-8451 x446,velit ut expedita.,1989-10-14,102.39.136.23,e-enable turn-key platforms,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-12-14,2008-09-04,31,en,true
3eb71e08-b6b7-451c-afc6-a634f9877f05,Winnifred Hauck,alejandrin@example.com,1-248-156-8991 x44254,et minus voluptatum.,1990-11-15,15.52.131.112,grow plug-and-play synergies,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-01-19,2016-09-03,57,en,true
7d936457-4195-40bc-abf1-5222375676a7,Mohamed Erdman,deanna@example.com,(632) 096-9060 x22703,dolorum ad omnis quas.,1954-10-13,241.70.217.132,e-enable cutting-edge platforms,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-08-20,1980-04-29,69,pt,true
f89babcf-b3ae-4dc3-915d-ad5961b3e370,Willie Boyle,kraig@example.com,(540) 773-2153,voluptatem eaque sunt.,1954-10-12,11.117.114.243,extend wireless deliverables,"{""theme"": ""light"", ""notifications"": true}",suspended,2025-04-26,1977-03-20,49,fr,true
6557cd1c-88fc-4cdf-b6aa-093ab6e54bbf,Heidi Klocko,beryl@example.com,1-104-514-5224 x091,accusamus laudantium tenetur.,1969-04-15,220.27.212.172,visualize proactive architectures,"{""theme"": ""dark"", ""notifications"": true}",active,2025-04-27,2017-08-20,41,de,true
f0ae179c-1ba2-4d92-8237-733f71805479,Domingo Gleason,mavis@example.net,(402) 836-3450,magnam laborum assumenda.,1956-12-09,129.90.111.7,morph efficient platforms,"{""theme"": ""light"", ""notifications"": true}",active,2024-11-07,2021-11-12,70,en,false
5f5b1ecc-1996-4628-aaf4-6eb14ddf6348,Carleton Runolfsson,coralie@example.org,(236) 250-9759,sit quaerat illo delectus.,1962-09-20,89.216.102.207,extend leading-edge action-items,"{""theme"": ""light"", ""notifications"": true}",inactive,2025-02-08,1986-11-20,34,es,true
eadae007-8be4-438d-97ba-45b9a82a3b3e,Meredith Herzog,davin@example.com,(984) 330-2522 x5253,omnis qui et a.,1947-05-26,62.85.36.104,monetize sexy solutions,"{""theme"": ""dark"", ""notifications"": true}",active,2024-09-14,1967-07-23,77,es,true
4c2607f5-1a95-4a69-abdf-97201efa7539,Elise Vandervort,gay@example.com,(790) 690-3914 x8077,omnis rem quia rerum.,1978-11-03,212.199.62.201,seize revolutionary markets,"{""theme"": ""dark"", ""notifications"": true}",active,2025-04-26,1997-08-12,25,pt,true
